Team,Year,Division,Conference
Abilene Christian,2013,IAA,Indep
Abilene Christian,2014,IAA,Southland
Abilene Christian,2015,IAA,Southland
Abilene Christian,2016,IAA,Southland
Abilene Christian,2017,IAA,Southland
Abilene Christian,2018,IAA,Southland
Abilene Christian,2019,IAA,Southland
Air Force,1998,IA,MWC
Air Force,1999,IA,MWC
Air Force,2000,IA,MWC
Air Force,2001,IA,MWC
Air Force,2002,IA,MWC
Air Force,2003,IA,MWC
Air Force,2004,IA,MWC
Air Force,2005,IA,MWC
Air Force,2006,IA,MWC
Air Force,2007,IA,MWC
Air Force,2008,IA,MWC
Air Force,2009,IA,MWC
Air Force,2010,IA,MWC
Air Force,2011,IA,MWC
Air Force,2012,IA,MWC
Air Force,2013,IA,MWC
Air Force,2014,IA,MWC
Air Force,2015,IA,MWC
Air Force,2016,IA,MWC
Air Force,2017,IA,MWC
Air Force,2018,IA,MWC
Air Force,2019,IA,MWC
Akron,1998,IA,MAC
Akron,1999,IA,MAC
Akron,2000,IA,MAC
Akron,2001,IA,MAC
Akron,2002,IA,MAC
Akron,2003,IA,MAC
Akron,2004,IA,MAC
Akron,2005,IA,MAC
Akron,2006,IA,MAC
Akron,2007,IA,MAC
Akron,2008,IA,MAC
Akron,2009,IA,MAC
Akron,2010,IA,MAC
Akron,2011,IA,MAC
Akron,2012,IA,MAC
Akron,2013,IA,MAC
Akron,2014,IA,MAC
Akron,2015,IA,MAC
Akron,2016,IA,MAC
Akron,2017,IA,MAC
Akron,2018,IA,MAC
Akron,2019,IA,MAC
Alabama,1998,IA,SEC
Alabama,1999,IA,SEC
Alabama,2000,IA,SEC
Alabama,2001,IA,SEC
Alabama,2002,IA,SEC
Alabama,2003,IA,SEC
Alabama,2004,IA,SEC
Alabama,2005,IA,SEC
Alabama,2006,IA,SEC
Alabama,2007,IA,SEC
Alabama,2008,IA,SEC
Alabama,2009,IA,SEC
Alabama,2010,IA,SEC
Alabama,2011,IA,SEC
Alabama,2012,IA,SEC
Alabama,2013,IA,SEC
Alabama,2014,IA,SEC
Alabama,2015,IA,SEC
Alabama,2016,IA,SEC
Alabama,2017,IA,SEC
Alabama,2018,IA,SEC
Alabama,2019,IA,SEC
Alabama - Birmingham,1998,IA,CUSA
Alabama - Birmingham,1999,IA,CUSA
Alabama - Birmingham,2000,IA,CUSA
Alabama - Birmingham,2001,IA,CUSA
Alabama - Birmingham,2002,IA,CUSA
Alabama - Birmingham,2003,IA,CUSA
Alabama - Birmingham,2004,IA,CUSA
Alabama - Birmingham,2005,IA,CUSA
Alabama - Birmingham,2006,IA,CUSA
Alabama - Birmingham,2007,IA,CUSA
Alabama - Birmingham,2008,IA,CUSA
Alabama - Birmingham,2009,IA,CUSA
Alabama - Birmingham,2010,IA,CUSA
Alabama - Birmingham,2011,IA,CUSA
Alabama - Birmingham,2012,IA,CUSA
Alabama - Birmingham,2013,IA,CUSA
Alabama - Birmingham,2014,IA,CUSA
Alabama - Birmingham,2017,IA,CUSA
Alabama - Birmingham,2018,IA,CUSA
Alabama - Birmingham,2019,IA,CUSA
Alabama A&M,1998,IAA,Indep
Alabama A&M,1999,IAA,Indep
Alabama A&M,2000,IAA,SWAC
Alabama A&M,2001,IAA,SWAC
Alabama A&M,2002,IAA,SWAC
Alabama A&M,2003,IAA,SWAC
Alabama A&M,2004,IAA,SWAC
Alabama A&M,2005,IAA,SWAC
Alabama A&M,2006,IAA,SWAC
Alabama A&M,2007,IAA,SWAC
Alabama A&M,2008,IAA,SWAC
Alabama A&M,2009,IAA,SWAC
Alabama A&M,2010,IAA,SWAC
Alabama A&M,2011,IAA,SWAC
Alabama A&M,2012,IAA,SWAC
Alabama A&M,2013,IAA,SWAC
Alabama A&M,2014,IAA,SWAC
Alabama A&M,2015,IAA,SWAC
Alabama A&M,2016,IAA,SWAC
Alabama A&M,2017,IAA,SWAC
Alabama A&M,2018,IAA,SWAC
Alabama A&M,2019,IAA,SWAC
Alabama State,1998,IAA,SWAC
Alabama State,1999,IAA,SWAC
Alabama State,2000,IAA,SWAC
Alabama State,2001,IAA,SWAC
Alabama State,2002,IAA,SWAC
Alabama State,2003,IAA,SWAC
Alabama State,2004,IAA,SWAC
Alabama State,2005,IAA,SWAC
Alabama State,2006,IAA,SWAC
Alabama State,2007,IAA,SWAC
Alabama State,2008,IAA,SWAC
Alabama State,2009,IAA,SWAC
Alabama State,2010,IAA,SWAC
Alabama State,2011,IAA,SWAC
Alabama State,2012,IAA,SWAC
Alabama State,2013,IAA,SWAC
Alabama State,2014,IAA,SWAC
Alabama State,2015,IAA,SWAC
Alabama State,2016,IAA,SWAC
Alabama State,2017,IAA,SWAC
Alabama State,2018,IAA,SWAC
Alabama State,2019,IAA,SWAC
Albany,1999,IAA,NE
Albany,2000,IAA,NE
Albany,2001,IAA,NE
Albany,2002,IAA,NE
Albany,2003,IAA,NE
Albany,2004,IAA,NE
Albany,2005,IAA,NE
Albany,2006,IAA,NE
Albany,2007,IAA,NE
Albany,2008,IAA,NE
Albany,2009,IAA,NE
Albany,2010,IAA,NE
Albany,2011,IAA,NE
Albany,2012,IAA,NE
Albany,2013,IAA,Colonial
Albany,2014,IAA,Colonial
Albany,2015,IAA,Colonial
Albany,2016,IAA,Colonial
Albany,2017,IAA,Colonial
Albany,2018,IAA,Colonial
Albany,2019,IAA,Colonial
Alcorn State,1998,IAA,SWAC
Alcorn State,1999,IAA,SWAC
Alcorn State,2000,IAA,SWAC
Alcorn State,2001,IAA,SWAC
Alcorn State,2002,IAA,SWAC
Alcorn State,2003,IAA,SWAC
Alcorn State,2004,IAA,SWAC
Alcorn State,2005,IAA,SWAC
Alcorn State,2006,IAA,SWAC
Alcorn State,2007,IAA,SWAC
Alcorn State,2008,IAA,SWAC
Alcorn State,2009,IAA,SWAC
Alcorn State,2010,IAA,SWAC
Alcorn State,2011,IAA,SWAC
Alcorn State,2012,IAA,SWAC
Alcorn State,2013,IAA,SWAC
Alcorn State,2014,IAA,SWAC
Alcorn State,2015,IAA,SWAC
Alcorn State,2016,IAA,SWAC
Alcorn State,2017,IAA,SWAC
Alcorn State,2018,IAA,SWAC
Alcorn State,2019,IAA,SWAC
Appalachian State,1998,IAA,Southern
Appalachian State,1999,IAA,Southern
Appalachian State,2000,IAA,Southern
Appalachian State,2001,IAA,Southern
Appalachian State,2002,IAA,Southern
Appalachian State,2003,IAA,Southern
Appalachian State,2004,IAA,Southern
Appalachian State,2005,IAA,Southern
Appalachian State,2006,IAA,Southern
Appalachian State,2007,IAA,Southern
Appalachian State,2008,IAA,Southern
Appalachian State,2009,IAA,Southern
Appalachian State,2010,IAA,Southern
Appalachian State,2011,IAA,Southern
Appalachian State,2012,IAA,Southern
Appalachian State,2013,IAA,Southern
Appalachian State,2014,IA,Sun_Belt
Appalachian State,2015,IA,Sun_Belt
Appalachian State,2016,IA,Sun_Belt
Appalachian State,2017,IA,Sun_Belt
Appalachian State,2018,IA,Sun_Belt
Appalachian State,2019,IA,Sun_Belt
Arizona,1998,IA,PAC_10
Arizona,1999,IA,PAC_10
Arizona,2000,IA,PAC_10
Arizona,2001,IA,PAC_10
Arizona,2002,IA,PAC_10
Arizona,2003,IA,PAC_10
Arizona,2004,IA,PAC_10
Arizona,2005,IA,PAC_10
Arizona,2006,IA,PAC_10
Arizona,2007,IA,PAC_10
Arizona,2008,IA,PAC_10
Arizona,2009,IA,PAC_10
Arizona,2010,IA,PAC_10
Arizona,2011,IA,PAC_10
Arizona,2012,IA,PAC_12
Arizona,2013,IA,PAC_12
Arizona,2014,IA,PAC_12
Arizona,2015,IA,PAC_12
Arizona,2016,IA,PAC_12
Arizona,2017,IA,PAC_12
Arizona,2018,IA,PAC_12
Arizona,2019,IA,PAC_12
Arizona State,1998,IA,PAC_10
Arizona State,1999,IA,PAC_10
Arizona State,2000,IA,PAC_10
Arizona State,2001,IA,PAC_10
Arizona State,2002,IA,PAC_10
Arizona State,2003,IA,PAC_10
Arizona State,2004,IA,PAC_10
Arizona State,2005,IA,PAC_10
Arizona State,2006,IA,PAC_10
Arizona State,2007,IA,PAC_10
Arizona State,2008,IA,PAC_10
Arizona State,2009,IA,PAC_10
Arizona State,2010,IA,PAC_10
Arizona State,2011,IA,PAC_10
Arizona State,2012,IA,PAC_12
Arizona State,2013,IA,PAC_12
Arizona State,2014,IA,PAC_12
Arizona State,2015,IA,PAC_12
Arizona State,2016,IA,PAC_12
Arizona State,2017,IA,PAC_12
Arizona State,2018,IA,PAC_12
Arizona State,2019,IA,PAC_12
Arkansas,1998,IA,SEC
Arkansas,1999,IA,SEC
Arkansas,2000,IA,SEC
Arkansas,2001,IA,SEC
Arkansas,2002,IA,SEC
Arkansas,2003,IA,SEC
Arkansas,2004,IA,SEC
Arkansas,2005,IA,SEC
Arkansas,2006,IA,SEC
Arkansas,2007,IA,SEC
Arkansas,2008,IA,SEC
Arkansas,2009,IA,SEC
Arkansas,2010,IA,SEC
Arkansas,2011,IA,SEC
Arkansas,2012,IA,SEC
Arkansas,2013,IA,SEC
Arkansas,2014,IA,SEC
Arkansas,2015,IA,SEC
Arkansas,2016,IA,SEC
Arkansas,2017,IA,SEC
Arkansas,2018,IA,SEC
Arkansas,2019,IA,SEC
Arkansas - Pine Bluff,1998,IAA,SWAC
Arkansas - Pine Bluff,1999,IAA,SWAC
Arkansas - Pine Bluff,2000,IAA,SWAC
Arkansas - Pine Bluff,2001,IAA,SWAC
Arkansas - Pine Bluff,2002,IAA,SWAC
Arkansas - Pine Bluff,2003,IAA,SWAC
Arkansas - Pine Bluff,2004,IAA,SWAC
Arkansas - Pine Bluff,2005,IAA,SWAC
Arkansas - Pine Bluff,2006,IAA,SWAC
Arkansas - Pine Bluff,2007,IAA,SWAC
Arkansas - Pine Bluff,2008,IAA,SWAC
Arkansas - Pine Bluff,2009,IAA,SWAC
Arkansas - Pine Bluff,2010,IAA,SWAC
Arkansas - Pine Bluff,2011,IAA,SWAC
Arkansas - Pine Bluff,2012,IAA,SWAC
Arkansas - Pine Bluff,2013,IAA,SWAC
Arkansas - Pine Bluff,2014,IAA,SWAC
Arkansas - Pine Bluff,2015,IAA,SWAC
Arkansas - Pine Bluff,2016,IAA,SWAC
Arkansas - Pine Bluff,2017,IAA,SWAC
Arkansas - Pine Bluff,2018,IAA,SWAC
Arkansas - Pine Bluff,2019,IAA,SWAC
Arkansas State,1998,IA,Big_West
Arkansas State,1999,IA,Big_West
Arkansas State,2000,IA,Big_West
Arkansas State,2001,IA,Sun_Belt
Arkansas State,2002,IA,Sun_Belt
Arkansas State,2003,IA,Sun_Belt
Arkansas State,2004,IA,Sun_Belt
Arkansas State,2005,IA,Sun_Belt
Arkansas State,2006,IA,Sun_Belt
Arkansas State,2007,IA,Sun_Belt
Arkansas State,2008,IA,Sun_Belt
Arkansas State,2009,IA,Sun_Belt
Arkansas State,2010,IA,Sun_Belt
Arkansas State,2011,IA,Sun_Belt
Arkansas State,2012,IA,Sun_Belt
Arkansas State,2013,IA,Sun_Belt
Arkansas State,2014,IA,Sun_Belt
Arkansas State,2015,IA,Sun_Belt
Arkansas State,2016,IA,Sun_Belt
Arkansas State,2017,IA,Sun_Belt
Arkansas State,2018,IA,Sun_Belt
Arkansas State,2019,IA,Sun_Belt
Army,1998,IA,CUSA
Army,1999,IA,CUSA
Army,2000,IA,CUSA
Army,2001,IA,CUSA
Army,2002,IA,CUSA
Army,2003,IA,CUSA
Army,2004,IA,CUSA
Army,2005,IA,Indep
Army,2006,IA,Indep
Army,2007,IA,Indep
Army,2008,IA,Indep
Army,2009,IA,Indep
Army,2010,IA,Indep
Army,2011,IA,Indep
Army,2012,IA,Indep
Army,2013,IA,Indep
Army,2014,IA,Indep
Army,2015,IA,Indep
Army,2016,IA,Indep
Army,2017,IA,Indep
Army,2018,IA,Indep
Army,2019,IA,Indep
Auburn,1998,IA,SEC
Auburn,1999,IA,SEC
Auburn,2000,IA,SEC
Auburn,2001,IA,SEC
Auburn,2002,IA,SEC
Auburn,2003,IA,SEC
Auburn,2004,IA,SEC
Auburn,2005,IA,SEC
Auburn,2006,IA,SEC
Auburn,2007,IA,SEC
Auburn,2008,IA,SEC
Auburn,2009,IA,SEC
Auburn,2010,IA,SEC
Auburn,2011,IA,SEC
Auburn,2012,IA,SEC
Auburn,2013,IA,SEC
Auburn,2014,IA,SEC
Auburn,2015,IA,SEC
Auburn,2016,IA,SEC
Auburn,2017,IA,SEC
Auburn,2018,IA,SEC
Auburn,2019,IA,SEC
Austin Peay,1998,IAA,Indep
Austin Peay,1999,IAA,Indep
Austin Peay,2000,IAA,Indep
Austin Peay,2001,IAA,Indep
Austin Peay,2002,IAA,Pioneer
Austin Peay,2003,IAA,Pioneer
Austin Peay,2004,IAA,Pioneer
Austin Peay,2005,IAA,Pioneer
Austin Peay,2006,IAA,Pioneer
Austin Peay,2007,IAA,Pioneer
Austin Peay,2008,IAA,Pioneer
Austin Peay,2009,IAA,Ohio_V
Austin Peay,2010,IAA,Ohio_V
Austin Peay,2011,IAA,Ohio_V
Austin Peay,2012,IAA,Ohio_V
Austin Peay,2013,IAA,Ohio_V
Austin Peay,2014,IAA,Ohio_V
Austin Peay,2015,IAA,Ohio_V
Austin Peay,2016,IAA,Ohio_V
Austin Peay,2017,IAA,Ohio_V
Austin Peay,2018,IAA,Ohio_V
Austin Peay,2019,IAA,Ohio_V
Ball State,1998,IA,MAC
Ball State,1999,IA,MAC
Ball State,2000,IA,MAC
Ball State,2001,IA,MAC
Ball State,2002,IA,MAC
Ball State,2003,IA,MAC
Ball State,2004,IA,MAC
Ball State,2005,IA,MAC
Ball State,2006,IA,MAC
Ball State,2007,IA,MAC
Ball State,2008,IA,MAC
Ball State,2009,IA,MAC
Ball State,2010,IA,MAC
Ball State,2011,IA,MAC
Ball State,2012,IA,MAC
Ball State,2013,IA,MAC
Ball State,2014,IA,MAC
Ball State,2015,IA,MAC
Ball State,2016,IA,MAC
Ball State,2017,IA,MAC
Ball State,2018,IA,MAC
Ball State,2019,IA,MAC
Baylor,1998,IA,Big_12
Baylor,1999,IA,Big_12
Baylor,2000,IA,Big_12
Baylor,2001,IA,Big_12
Baylor,2002,IA,Big_12
Baylor,2003,IA,Big_12
Baylor,2004,IA,Big_12
Baylor,2005,IA,Big_12
Baylor,2006,IA,Big_12
Baylor,2007,IA,Big_12
Baylor,2008,IA,Big_12
Baylor,2009,IA,Big_12
Baylor,2010,IA,Big_12
Baylor,2011,IA,Big_12
Baylor,2012,IA,Big_12
Baylor,2013,IA,Big_12
Baylor,2014,IA,Big_12
Baylor,2015,IA,Big_12
Baylor,2016,IA,Big_12
Baylor,2017,IA,Big_12
Baylor,2018,IA,Big_12
Baylor,2019,IA,Big_12
Bethune - Cookman,1998,IAA,MEAC
Bethune - Cookman,1999,IAA,MEAC
Bethune - Cookman,2000,IAA,MEAC
Bethune - Cookman,2001,IAA,MEAC
Bethune - Cookman,2002,IAA,MEAC
Bethune - Cookman,2003,IAA,MEAC
Bethune - Cookman,2004,IAA,MEAC
Bethune - Cookman,2005,IAA,MEAC
Bethune - Cookman,2006,IAA,MEAC
Bethune - Cookman,2007,IAA,MEAC
Bethune - Cookman,2008,IAA,MEAC
Bethune - Cookman,2009,IAA,MEAC
Bethune - Cookman,2010,IAA,MEAC
Bethune - Cookman,2011,IAA,MEAC
Bethune - Cookman,2012,IAA,MEAC
Bethune - Cookman,2013,IAA,MEAC
Bethune - Cookman,2014,IAA,MEAC
Bethune - Cookman,2015,IAA,MEAC
Bethune - Cookman,2016,IAA,MEAC
Bethune - Cookman,2017,IAA,MEAC
Bethune - Cookman,2018,IAA,MEAC
Bethune - Cookman,2019,IAA,MEAC
Boise State,1998,IA,Big_West
Boise State,1999,IA,Big_West
Boise State,2000,IA,Big_West
Boise State,2001,IA,WAC
Boise State,2002,IA,WAC
Boise State,2003,IA,WAC
Boise State,2004,IA,WAC
Boise State,2005,IA,WAC
Boise State,2006,IA,WAC
Boise State,2007,IA,WAC
Boise State,2008,IA,WAC
Boise State,2009,IA,WAC
Boise State,2010,IA,WAC
Boise State,2011,IA,MWC
Boise State,2012,IA,MWC
Boise State,2013,IA,MWC
Boise State,2014,IA,MWC
Boise State,2015,IA,MWC
Boise State,2016,IA,MWC
Boise State,2017,IA,MWC
Boise State,2018,IA,MWC
Boise State,2019,IA,MWC
Boston College,1998,IA,Big_East
Boston College,1999,IA,Big_East
Boston College,2000,IA,Big_East
Boston College,2001,IA,Big_East
Boston College,2002,IA,Big_East
Boston College,2003,IA,Big_East
Boston College,2004,IA,Big_East
Boston College,2005,IA,ACC
Boston College,2006,IA,ACC
Boston College,2007,IA,ACC
Boston College,2008,IA,ACC
Boston College,2009,IA,ACC
Boston College,2010,IA,ACC
Boston College,2011,IA,ACC
Boston College,2012,IA,ACC
Boston College,2013,IA,ACC
Boston College,2014,IA,ACC
Boston College,2015,IA,ACC
Boston College,2016,IA,ACC
Boston College,2017,IA,ACC
Boston College,2018,IA,ACC
Boston College,2019,IA,ACC
Bowling Green,1998,IA,MAC
Bowling Green,1999,IA,MAC
Bowling Green,2000,IA,MAC
Bowling Green,2001,IA,MAC
Bowling Green,2002,IA,MAC
Bowling Green,2003,IA,MAC
Bowling Green,2004,IA,MAC
Bowling Green,2005,IA,MAC
Bowling Green,2006,IA,MAC
Bowling Green,2007,IA,MAC
Bowling Green,2008,IA,MAC
Bowling Green,2009,IA,MAC
Bowling Green,2010,IA,MAC
Bowling Green,2011,IA,MAC
Bowling Green,2012,IA,MAC
Bowling Green,2013,IA,MAC
Bowling Green,2014,IA,MAC
Bowling Green,2015,IA,MAC
Bowling Green,2016,IA,MAC
Bowling Green,2017,IA,MAC
Bowling Green,2018,IA,MAC
Bowling Green,2019,IA,MAC
Brigham Young,1998,IA,MWC
Brigham Young,1999,IA,MWC
Brigham Young,2000,IA,MWC
Brigham Young,2001,IA,MWC
Brigham Young,2002,IA,MWC
Brigham Young,2003,IA,MWC
Brigham Young,2004,IA,MWC
Brigham Young,2005,IA,MWC
Brigham Young,2006,IA,MWC
Brigham Young,2007,IA,MWC
Brigham Young,2008,IA,MWC
Brigham Young,2009,IA,MWC
Brigham Young,2010,IA,MWC
Brigham Young,2011,IA,Indep
Brigham Young,2012,IA,Indep
Brigham Young,2013,IA,Indep
Brigham Young,2014,IA,Indep
Brigham Young,2015,IA,Indep
Brigham Young,2016,IA,Indep
Brigham Young,2017,IA,Indep
Brigham Young,2018,IA,Indep
Brigham Young,2019,IA,Indep
Brown,1998,IAA,Ivy
Brown,1999,IAA,Ivy
Brown,2000,IAA,Ivy
Brown,2001,IAA,Ivy
Brown,2002,IAA,Ivy
Brown,2003,IAA,Ivy
Brown,2004,IAA,Ivy
Brown,2005,IAA,Ivy
Brown,2006,IAA,Ivy
Brown,2007,IAA,Ivy
Brown,2008,IAA,Ivy
Brown,2009,IAA,Ivy
Brown,2010,IAA,Ivy
Brown,2011,IAA,Ivy
Brown,2012,IAA,Ivy
Brown,2013,IAA,Ivy
Brown,2014,IAA,Ivy
Brown,2015,IAA,Ivy
Brown,2016,IAA,Ivy
Brown,2017,IAA,Ivy
Brown,2018,IAA,Ivy
Brown,2019,IAA,Ivy
Bryant,2008,IAA,Indep
Bryant,2009,IAA,Indep
Bryant,2010,IAA,NE
Bryant,2011,IAA,NE
Bryant,2012,IAA,NE
Bryant,2013,IAA,NE
Bryant,2014,IAA,NE
Bryant,2015,IAA,NE
Bryant,2016,IAA,NE
Bryant,2017,IAA,NE
Bryant,2018,IAA,NE
Bryant,2019,IAA,NE
Bucknell,1998,IAA,Patriot
Bucknell,1999,IAA,Patriot
Bucknell,2000,IAA,Patriot
Bucknell,2001,IAA,Patriot
Bucknell,2002,IAA,Patriot
Bucknell,2003,IAA,Patriot
Bucknell,2004,IAA,Patriot
Bucknell,2005,IAA,Patriot
Bucknell,2006,IAA,Patriot
Bucknell,2007,IAA,Patriot
Bucknell,2008,IAA,Patriot
Bucknell,2009,IAA,Patriot
Bucknell,2010,IAA,Patriot
Bucknell,2011,IAA,Patriot
Bucknell,2012,IAA,Patriot
Bucknell,2013,IAA,Patriot
Bucknell,2014,IAA,Patriot
Bucknell,2015,IAA,Patriot
Bucknell,2016,IAA,Patriot
Bucknell,2017,IAA,Patriot
Bucknell,2018,IAA,Patriot
Bucknell,2019,IAA,Patriot
Buffalo,1998,IA,MAC
Buffalo,1999,IA,MAC
Buffalo,2000,IA,MAC
Buffalo,2001,IA,MAC
Buffalo,2002,IA,MAC
Buffalo,2003,IA,MAC
Buffalo,2004,IA,MAC
Buffalo,2005,IA,MAC
Buffalo,2006,IA,MAC
Buffalo,2007,IA,MAC
Buffalo,2008,IA,MAC
Buffalo,2009,IA,MAC
Buffalo,2010,IA,MAC
Buffalo,2011,IA,MAC
Buffalo,2012,IA,MAC
Buffalo,2013,IA,MAC
Buffalo,2014,IA,MAC
Buffalo,2015,IA,MAC
Buffalo,2016,IA,MAC
Buffalo,2017,IA,MAC
Buffalo,2018,IA,MAC
Buffalo,2019,IA,MAC
Butler,1998,IAA,Pioneer
Butler,1999,IAA,Pioneer
Butler,2000,IAA,Pioneer
Butler,2001,IAA,Pioneer
Butler,2002,IAA,Pioneer
Butler,2003,IAA,Pioneer
Butler,2004,IAA,Pioneer
Butler,2005,IAA,Pioneer
Butler,2006,IAA,Pioneer
Butler,2007,IAA,Pioneer
Butler,2008,IAA,Pioneer
Butler,2009,IAA,Pioneer
Butler,2010,IAA,Pioneer
Butler,2011,IAA,Pioneer
Butler,2012,IAA,Pioneer
Butler,2013,IAA,Pioneer
Butler,2014,IAA,Pioneer
Butler,2015,IAA,Pioneer
Butler,2016,IAA,Pioneer
Butler,2017,IAA,Pioneer
Butler,2018,IAA,Pioneer
Butler,2019,IAA,Pioneer
California,1998,IA,PAC_10
California,1999,IA,PAC_10
California,2000,IA,PAC_10
California,2001,IA,PAC_10
California,2002,IA,PAC_10
California,2003,IA,PAC_10
California,2004,IA,PAC_10
California,2005,IA,PAC_10
California,2006,IA,PAC_10
California,2007,IA,PAC_10
California,2008,IA,PAC_10
California,2009,IA,PAC_10
California,2010,IA,PAC_10
California,2011,IA,PAC_10
California,2012,IA,PAC_12
California,2013,IA,PAC_12
California,2014,IA,PAC_12
California,2015,IA,PAC_12
California,2016,IA,PAC_12
California,2017,IA,PAC_12
California,2018,IA,PAC_12
California,2019,IA,PAC_12
California - Davis,2003,IAA,Indep
California - Davis,2004,IAA,Great_West
California - Davis,2005,IAA,Great_West
California - Davis,2006,IAA,Great_West
California - Davis,2007,IAA,Great_West
California - Davis,2008,IAA,Great_West
California - Davis,2009,IAA,Great_West
California - Davis,2010,IAA,Great_West
California - Davis,2011,IAA,Great_West
California - Davis,2012,IAA,Big_Sky
California - Davis,2013,IAA,Big_Sky
California - Davis,2014,IAA,Big_Sky
California - Davis,2015,IAA,Big_Sky
California - Davis,2016,IAA,Big_Sky
California - Davis,2017,IAA,Big_Sky
California - Davis,2018,IAA,Big_Sky
California - Davis,2019,IAA,Big_Sky
California - Los Angeles,1998,IA,PAC_10
California - Los Angeles,1999,IA,PAC_10
California - Los Angeles,2000,IA,PAC_10
California - Los Angeles,2001,IA,PAC_10
California - Los Angeles,2002,IA,PAC_10
California - Los Angeles,2003,IA,PAC_10
California - Los Angeles,2004,IA,PAC_10
California - Los Angeles,2005,IA,PAC_10
California - Los Angeles,2006,IA,PAC_10
California - Los Angeles,2007,IA,PAC_10
California - Los Angeles,2008,IA,PAC_10
California - Los Angeles,2009,IA,PAC_10
California - Los Angeles,2010,IA,PAC_10
California - Los Angeles,2011,IA,PAC_10
California - Los Angeles,2012,IA,PAC_12
California - Los Angeles,2013,IA,PAC_12
California - Los Angeles,2014,IA,PAC_12
California - Los Angeles,2015,IA,PAC_12
California - Los Angeles,2016,IA,PAC_12
California - Los Angeles,2017,IA,PAC_12
California - Los Angeles,2018,IA,PAC_12
California - Los Angeles,2019,IA,PAC_12
California Poly,1998,IAA,Indep
California Poly,1999,IAA,Indep
California Poly,2000,IAA,Indep
California Poly,2001,IAA,Indep
California Poly,2002,IAA,Indep
California Poly,2003,IAA,Indep
California Poly,2004,IAA,Great_West
California Poly,2005,IAA,Great_West
California Poly,2006,IAA,Great_West
California Poly,2007,IAA,Great_West
California Poly,2008,IAA,Great_West
California Poly,2009,IAA,Great_West
California Poly,2010,IAA,Great_West
California Poly,2011,IAA,Great_West
California Poly,2012,IAA,Big_Sky
California Poly,2013,IAA,Big_Sky
California Poly,2014,IAA,Big_Sky
California Poly,2015,IAA,Big_Sky
California Poly,2016,IAA,Big_Sky
California Poly,2017,IAA,Big_Sky
California Poly,2018,IAA,Big_Sky
California Poly,2019,IAA,Big_Sky
California State - Northridge,1998,IAA,Big_Sky
California State - Northridge,1999,IAA,Big_Sky
California State - Northridge,2000,IAA,Big_Sky
California State - Northridge,2001,IAA,Big_Sky
Campbell,2008,IAA,Pioneer
Campbell,2009,IAA,Pioneer
Campbell,2010,IAA,Pioneer
Campbell,2011,IAA,Pioneer
Campbell,2012,IAA,Pioneer
Campbell,2013,IAA,Pioneer
Campbell,2014,IAA,Pioneer
Campbell,2015,IAA,Pioneer
Campbell,2016,IAA,Pioneer
Campbell,2017,IAA,Pioneer
Campbell,2018,IAA,Big_South
Campbell,2019,IAA,Big_South
Canisius,1998,IAA,MAAC
Canisius,1999,IAA,MAAC
Canisius,2000,IAA,MAAC
Canisius,2001,IAA,MAAC
Canisius,2002,IAA,MAAC
Central Arkansas,2008,IAA,Indep
Central Arkansas,2009,IAA,Southland
Central Arkansas,2010,IAA,Southland
Central Arkansas,2011,IAA,Southland
Central Arkansas,2012,IAA,Southland
Central Arkansas,2013,IAA,Southland
Central Arkansas,2014,IAA,Southland
Central Arkansas,2015,IAA,Southland
Central Arkansas,2016,IAA,Southland
Central Arkansas,2017,IAA,Southland
Central Arkansas,2018,IAA,Southland
Central Arkansas,2019,IAA,Southland
Central Connecticut,1998,IAA,NE
Central Connecticut,1999,IAA,NE
Central Connecticut,2000,IAA,NE
Central Connecticut,2001,IAA,NE
Central Connecticut,2002,IAA,NE
Central Connecticut,2003,IAA,NE
Central Connecticut,2004,IAA,NE
Central Connecticut,2005,IAA,NE
Central Connecticut,2006,IAA,NE
Central Connecticut,2007,IAA,NE
Central Connecticut,2008,IAA,NE
Central Connecticut,2009,IAA,NE
Central Connecticut,2010,IAA,NE
Central Connecticut,2011,IAA,NE
Central Connecticut,2012,IAA,NE
Central Connecticut,2013,IAA,NE
Central Connecticut,2014,IAA,NE
Central Connecticut,2015,IAA,NE
Central Connecticut,2016,IAA,NE
Central Connecticut,2017,IAA,NE
Central Connecticut,2018,IAA,NE
Central Connecticut,2019,IAA,NE
Central Florida,1998,IA,Indep
Central Florida,1999,IA,Indep
Central Florida,2000,IA,Indep
Central Florida,2001,IA,Indep
Central Florida,2002,IA,MAC
Central Florida,2003,IA,MAC
Central Florida,2004,IA,MAC
Central Florida,2005,IA,CUSA
Central Florida,2006,IA,CUSA
Central Florida,2007,IA,CUSA
Central Florida,2008,IA,CUSA
Central Florida,2009,IA,CUSA
Central Florida,2010,IA,CUSA
Central Florida,2011,IA,CUSA
Central Florida,2012,IA,CUSA
Central Florida,2013,IA,Amer_Athl
Central Florida,2014,IA,Amer_Athl
Central Florida,2015,IA,Amer_Athl
Central Florida,2016,IA,Amer_Athl
Central Florida,2017,IA,Amer_Athl
Central Florida,2018,IA,Amer_Athl
Central Florida,2019,IA,Amer_Athl
Central Michigan,1998,IA,MAC
Central Michigan,1999,IA,MAC
Central Michigan,2000,IA,MAC
Central Michigan,2001,IA,MAC
Central Michigan,2002,IA,MAC
Central Michigan,2003,IA,MAC
Central Michigan,2004,IA,MAC
Central Michigan,2005,IA,MAC
